,Location,Building Model,Overlay District,Improvements,Land,Total
7389,653 MARRETT RD,Residential,,17.061611374407583,9.868421052631579,12.14392803598201
12541,26 WYMAN RD,Residential,,14.814814814814813,10.038610038610038,11.176470588235295
8602,9 NORTON RD,Residential,,15.0,10.02004008016032,11.34020618556701
222,19 AMES AVE,Residential,,43.39622641509434,10.0,18.441971383147855
7713,1021 MASSACHUSETTS AVE,Res Condo,,1.2610340479192939,,1.2610340479192939
11595,952 WALTHAM ST,Residential,VO,11.842105263157894,9.865470852017937,10.534124629080118
9340,77 POTTER POND,Res Condo,,5.316091954022988,,5.316091954022988
12095,96 WINTER ST,Residential,,11.673151750972762,10.0,10.625909752547306
11658,19 WARD ST,Residential,,11.961722488038278,10.10752688172043,10.682492581602373
5596,34 HOMESTEAD ST,Residential,,11.731843575418994,10.06036217303823,10.502958579881657
2119,31 CHASE AVE,Residential,,21.45748987854251,10.023866348448687,14.264264264264265
3351,9 ELDRED ST,Residential,,11.299435028248588,10.0,10.3397341211226
7563,MASSACHUSETTS AVE, ,,,8.547008547008547,8.547008547008547
11844,85 WESTVIEW ST,Residential,VHO,12.352941176470589,9.881422924901186,10.502958579881657
11557,490 WALTHAM ST,Residential,,15.517241379310345,10.044642857142858,11.911764705882351
324,35 ARCOLA ST,Residential,,11.41304347826087,9.940357852882704,10.334788937409025
1019,48 BELLFLOWER ST,Residential,,11.158798283261802,9.868421052631579,10.304789550072568
8345,16 MUSTER CT,Res Condo,,5.289256198347108,,5.289256198347108
9804,12 ROSS RD,Residential,,19.913419913419915,9.90566037735849,13.435114503816795
553,38 BARTLETT AVE,Residential,,14.864864864864865,9.925093632958802,10.997067448680351
10754,24 TAFT AVE,Residential,,-24.90118577075099,10.097087378640776,-1.4322916666666665
7990,2663 MASSACHUSETTS AVE,Residential,,11.46788990825688,10.043668122270741,10.502958579881657
5984,9 KIMBALL RD,Residential,,11.728395061728394,10.097087378640776,10.487444608567207
11563,472 WALTHAM ST,Residential,,11.11111111111111,9.821428571428571,10.274963820549928
229,33 AMES AVE,Residential,,15.639810426540285,10.0,11.747430249632892
12107,72 WINTER ST,Residential,,0.0,9.94263862332696,7.1724137931034475
3326,5 EFFIE PL, ,,,,
406,81 BAKER AVE,Residential,,11.398963730569948,10.080645161290322,10.449927431059507
38,584 LOWELL ST,Residential,,20.11173184357542,10.144927536231885,12.83987915407855
8022,7 MELROSE AVE,Residential,,20.5,10.021786492374728,13.201820940819422
6383,214 LINCOLN ST,Residential,,11.464968152866243,9.94263862332696,10.294117647058822
4724,23 GRAPEVINE AVE,Residential,,20.46783625730994,10.141987829614605,12.801204819277109
8128,90 MIDDLE ST,Residential,,11.11111111111111,10.018552875695732,10.340314136125654
3779,25 EWELL AVE,Residential,,15.060240963855422,9.9601593625498,11.22754491017964
10956,50 TUCKER AVE,Residential,,11.397058823529411,10.023866348448687,10.5643994211288
2347,29 COLONY RD,Residential,,11.320754716981133,9.95260663507109,10.058309037900875
7543,262 MASSACHUSETTS AVE,Residential,VO,1.556420233463035,9.868421052631579,6.872370266479663
1390,111 BOW ST,Residential,,11.25,9.975062344139651,10.338680926916222
1456,45 BRANDON ST,Residential,,11.711711711711711,9.868421052631579,10.471976401179942
10758,40 TAFT AVE,Residential,,77.61194029850746,10.21505376344086,33.85689354275742
4279,33 FOREST ST #309,Res Condo,,3.3478893740902476,,3.3478893740902476
10504,27 SPRING ST,Residential,,11.45374449339207,9.913793103448276,10.419681620839363
230,7 AMHERST ST,Residential,,15.032679738562091,10.18867924528302,11.273792093704246
9675,7 RINDGE AVE,Residential,,11.27450980392157,9.896907216494846,10.304789550072568
6411,234 LINCOLN ST,Residential,,11.475409836065573,9.861932938856016,10.289855072463768
6677,8 LOIS LN,Res Condo,VO,5.47945205479452,,5.47945205479452
10193,7 SHERMAN ST,Res Condo,,-6.333739342265529,,-6.333739342265529
7995,2678 MASSACHUSETTS AVE,Residential,,11.52073732718894,10.173160173160174,10.603829160530191
2294,61 CLIFFE AVE,Residential,,12.068965517241379,9.881422924901186,10.441176470588236
11175,67 VALLEY RD,Residential,,11.200000000000001,9.95475113122172,10.404624277456648
10752,35 SYLVIA ST,Residential,,-3.125,9.8989898989899,5.84144645340751
1438,36 BRANDON ST,Residential,,11.711711711711711,9.868421052631579,10.471976401179942
7038,6 MANLEY CT,Residential,,0.0,10.079051383399209,6.976744186046512
8523,NORTH ST, ,,,9.0,9.0
5728,56 IVAN ST,Residential,,8.583690987124463,10.0,9.51683748169839
7130,114 MAPLE ST,Residential,,15.789473684210526,10.091743119266056,12.152269399707174
6426,319 LINCOLN ST,Residential,,12.195121951219512,10.01788908765653,10.410557184750733
2605,4 COTTAGE ST,Residential,,11.278195488721805,10.141509433962264,10.579710144927535
10202,14-16 SHERMAN ST #1,Res Condo,,-6.642512077294686,,-6.642512077294686
5901,34 JUSTIN ST,Residential,,8.379888268156424,9.861932938856016,9.475218658892128
9288,3 POTTER POND,Res Condo,,2.4930747922437675,,2.4930747922437675
10443,18 SPRING ST,Residential,,11.312217194570136,9.978768577494693,10.404624277456648
1449,11 BRANDON ST,Residential,,15.83011583011583,9.88235294117647,12.134502923976607
3327,3 EFFIE PL, ,,,,
3948,52 FARMCREST AVE,Residential,,11.976047904191617,10.097087378640776,10.557184750733137
2937,26 DONALD ST,Residential,,8.290155440414509,10.121457489878543,9.606986899563319
9676,47 RINDGE AVE,Residential,,-1.530612244897959,10.039370078740157,6.8181818181818175
4945,17 HAMILTON RD,Residential,,11.538461538461538,10.076045627376425,10.410557184750733
10568,1 STIMSON AVE,Residential,,11.740890688259109,10.208816705336426,10.766961651917404
4473,40 GARFIELD ST,Residential,,11.587982832618025,9.868421052631579,10.449927431059507
7598,267 MASSACHUSETTS AVE,Residential,VO,0.0,10.068649885583524,5.866666666666666
9399,9 PRESTON RD,Residential,,12.121212121212121,10.144927536231885,10.334788937409025
9979,74 SCHOOL ST,Residential,,11.48936170212766,9.955752212389381,10.480349344978166
4660,145 GRANT ST,Residential,,11.475409836065573,9.876543209876543,10.41095890410959
3926,17 FARMCREST AVE,Residential,,18.823529411764707,10.06036217303823,12.293853073463268
8499,11 NORTH HANCOCK ST,Residential,,-0.8928571428571428,9.937888198757763,6.506364922206506
7267,214 MARRETT RD,Residential,,18.633540372670808,10.019646365422396,12.08955223880597
3361,29 ELDRED ST,Residential,,11.76470588235294,10.121457489878543,10.572687224669604
11606,753 WALTHAM ST,Residential,,17.391304347826086,9.941520467836257,11.72106824925816
10581,23 STIMSON AVE,Residential,,14.594594594594595,9.9601593625498,11.208151382823871
11748,54 WEBB ST,Residential,,15.767634854771783,9.865470852017937,11.935953420669577
501,17 BARNES PL,Residential,,11.891891891891893,10.040160642570282,10.54172767203514
840,136 BEDFORD ST,Residential,,-1.0752688172043012,9.930715935334874,5.617977528089887
4309,33 FOREST ST #204,Res Condo,,3.3285094066570187,,3.3285094066570187
9336,56 POTTER POND,Res Condo,,4.067321178120617,,4.067321178120617
2121,62 CHASE AVE,Residential,,11.646586345381527,10.112359550561797,10.662824207492795
1318,33 BLOSSOMCREST RD,Residential,,8.125,10.0,9.565217391304348
10428,24 SPENCER ST,Residential,,0.0,9.941520467836257,6.957708049113233
2707,22 CURVE ST,Residential,,0.0,9.920634920634921,6.7114093959731544
4416,11 FREEMONT ST,Residential,,11.711711711711711,10.021786492374728,10.572687224669604
11810,4 WELCH RD,Residential,,14.516129032258066,9.9601593625498,11.19186046511628
4314,33 FOREST ST #308,Res Condo,,3.1746031746031744,,3.1746031746031744
8620,82 OAK ST,Residential,,4.5662100456621,10.062893081761008,8.333333333333332
9367,52 POTTER POND,Res Condo,,4.061624649859944,,4.061624649859944
11402,WALNUT ST, ,,,8.603667136812412,8.603667136812412
10744,31 SYLVIA ST,Residential,,11.437908496732026,10.0,10.632183908045976
3668,EMERSON RD, ,,,8.936170212765958,8.936170212765958
7358,496 MARRETT RD,Residential,,11.76470588235294,10.121457489878543,10.572687224669604
8927,18 PATTERSON RD,Residential,,15.0,9.836065573770492,10.88534107402032
9490,91 REED ST,Residential,,8.16326530612245,10.121457489878543,9.565217391304348
2657,16 CRESCENT HILL AVE,Residential,,11.297071129707113,10.043668122270741,10.473457675753227
8156,15 MIDDLEBY RD,Residential,,15.306122448979592,10.16260162601626,11.627906976744185
9347,43 POTTER POND,Res Condo,,3.9160839160839163,,3.9160839160839163
10630,36 SUMMER ST,Residential,,11.38211382113821,9.294320137693632,9.659090909090908
1947,35 CARVILLE AVE,Residential,,21.428571428571427,10.040983606557377,13.134328358208954
7557,229 MASSACHUSETTS AVE,Commercial,VO,2.8503562945368173,3.45821325648415,3.125
11311,125 VINE ST,Residential,,11.814345991561181,9.843400447427292,10.526315789473683
3342,17 ELDRED ST,Residential,,11.386138613861387,10.121457489878543,10.488505747126437
10512,89 SPRING ST,Residential,,15.816326530612246,9.919028340080972,11.594202898550725
6770,259 LOWELL ST,Residential,,15.032679738562091,10.0,11.216429699842022
4153,50 FLETCHER AVE,Residential,,18.83116883116883,10.01926782273603,12.035661218424963
2522,1 CONSTITUTION RD,Residential,,12.0,9.9609375,10.480349344978166
5452,1 HILL ST,Residential,,11.11111111111111,9.97624703087886,10.428571428571429
2596,10 COTTAGE ST,Residential,,11.11111111111111,10.066006600660065,10.201149425287356
353,11 ASH ST,Residential,,,0.0,-25.82972582972583
5475,31 HILL ST,Residential,,11.881188118811881,10.020449897750511,10.5643994211288
8021,11 MELROSE AVE,Residential,,20.192307692307693,10.021786492374728,13.193403298350825
7184,MARRETT RD, ,,,8.391608391608392,8.391608391608392
8630,65 OAK ST,Residential,,11.87214611872146,10.085836909871244,10.656934306569344
555,8 BARTLETT AVE,Residential,,11.188811188811188,9.903381642512077,10.428571428571429
9802,6 ROSS RD,Residential,,20.27027027027027,9.932279909706546,13.383458646616543
12152,WOBURN ST, ,,,8.885754583921015,8.885754583921015
8774,26 OXBOW RD,Residential,,15.819209039548024,10.179640718562874,11.651917404129794
11803,6 WELCH RD,Residential,,14.871794871794872,9.9601593625498,11.33428981348637
8886,9 PATRICIA TER,Residential,,11.409395973154362,9.36936936936937,9.801136363636363
539,10 BARTLETT AVE,Residential,,11.462450592885375,10.089686098654708,10.586552217453505
311,34 APRIL LN,Res Condo,,5.300859598853868,,5.300859598853868
1445,40 BRANDON ST,Residential,,11.428571428571429,9.868421052631579,10.413694721825962
12603,28 YOUNG ST,Residential,,11.891891891891893,9.9601593625498,10.480349344978166
9243,104 PLEASANT ST,Residential,,11.894273127753303,10.021786492374728,10.641399416909621
404,24 BAKER AVE,Residential,,-1.1194029850746268,10.044642857142858,5.865921787709497
2953,9 DONALD ST,Residential,,8.040201005025125,10.121457489878543,9.523809523809524
8785,9 OXFORD ST,Residential,,12.280701754385964,10.0,10.744985673352435
9976,58 SCHOOL ST,Residential,,11.618257261410788,9.887640449438202,10.495626822157435
7564,32 MASSACHUSETTS AVE #1,Res Condo,VO,17.417417417417415,,17.417417417417415
2473,453 CONCORD AVE, ,,,0.0,0.0
5483,14 HILL ST,Residential,,11.11111111111111,10.044642857142858,10.428571428571429
5051,1 HARBELL ST,Residential,,20.0,10.0,13.066666666666665
11604,790 WALTHAM ST,Residential,,,,
7606,371 MASSACHUSETTS AVE,Commercial,VO,4.166666666666666,3.5989717223650386,3.8809831824062093
7587,MASSACHUSETTS AVE, ,,0.0,8.591549295774648,8.531468531468532
11436,50 WALTHAM ST #307,Res Condo,,5.336721728081321,,5.336721728081321
10577,33 STIMSON AVE,Residential,,15.028901734104046,10.0,11.255411255411255
9364,59 POTTER POND,Res Condo,,4.033379694019471,,4.033379694019471
161,40 ALBEMARLE AVE,Residential,,17.24137931034483,10.0,12.393162393162394
4720,10 GRAPEVINE AVE,Residential,,12.429378531073446,9.9609375,10.595065312046444
4730,7 GRASSLAND ST,Residential,,12.025316455696203,9.943714821763603,10.419681620839363
9298,12 POTTER POND,Res Condo,,4.027777777777778,,4.027777777777778
10735,11 SYLVIA ST,Residential,,11.857707509881422,10.044642857142858,10.699001426533524
12093,85 WINTER ST,Residential,,11.637931034482758,9.935205183585314,10.503597122302159
3745,16 ESTABROOK RD,Residential,,15.18324607329843,9.9601593625498,11.3997113997114
7699,926 MASSACHUSETTS AVE,Res Condo,,5.398110661268556,,5.398110661268556
12201,197 WOBURN ST,Residential,,18.181818181818183,9.9609375,11.861861861861863
2609,27 COTTAGE ST,Residential,,0.0,9.980430528375733,6.882591093117409
5503,33 HILLCREST AVE,Residential,,11.64021164021164,10.079051383399209,10.503597122302159
6776,134 LOWELL ST,Residential,,11.418685121107266,9.927360774818402,10.541310541310542
7697,1023 MASSACHUSETTS AVE,Res Condo,,1.1097410604192355,,1.1097410604192355
11676,10 WARD ST,Residential,,11.363636363636363,10.017574692442881,10.271041369472183
2282,84 CLIFFE AVE,Residential,,12.101910828025478,9.943714821763603,10.434782608695652
9322,95 POTTER POND,Res Condo,,5.337078651685393,,5.337078651685393
12077,6 WINSTON RD,Residential,,14.14141414141414,9.932659932659933,10.533910533910534
4472,39 GARFIELD ST,Residential,,,0.0,-33.28550932568149
11139,VALLEY RD, ,,,8.835904628330995,8.835904628330995
3744,10 ESTABROOK RD,Residential,,15.104166666666666,9.9601593625498,11.38328530259366
7210,211 MARRETT RD,Residential,,11.864406779661017,9.977827050997783,10.625909752547306
6620,17 LOCKWOOD RD,Residential,,11.618257261410788,10.195227765726681,10.683760683760683
12596,11 YOUNG ST,Residential,,13.294797687861271,9.941520467836257,10.787172011661808
1069,22 BERNARD ST,Residential,,15.6,9.887640449438202,11.942446043165468
9361,64 POTTER POND,Res Condo,,4.016620498614958,,4.016620498614958
3752,22 ESTABROOK RD,Residential,,15.104166666666666,9.9601593625498,11.38328530259366
4466,64 GARFIELD ST,Residential,,17.94871794871795,10.114503816793894,11.911764705882351
12153,10 WOBURN ST,Commercial,,4.10958904109589,4.587155963302752,4.450261780104712
4138,30 FLETCHER AVE,Residential,,12.121212121212121,9.980430528375733,10.578279266572638
670,11 BEDFORD ST,Residential,,11.513157894736842,10.0,10.653409090909092
4410,37 FREEMONT ST,Residential,,17.159763313609467,9.980430528375733,11.76470588235294
226,6 AMES AVE,Residential,,12.121212121212121,10.0,10.699001426533524
7576,280 MASSACHUSETTS AVE,Residential,VO,-7.6923076923076925,9.943181818181818,0.5298013245033113
7691,964 MASSACHUSETTS AVE,Residential,,9.89010989010989,10.016155088852988,10.0
141,5 AERIAL ST,Residential,,14.948453608247423,9.9601593625498,11.350574712643677
7280,248 MARRETT RD,Residential,,11.646586345381527,9.977324263038549,10.579710144927535
10793,57 TAFT AVE,Residential,,23.636363636363637,10.079051383399209,13.412816691505217
5073,45 HARDING RD,Residential,,18.666666666666668,10.08130081300813,11.014492753623188
6951,661 LOWELL ST #9,Res Condo,,0.3592814371257485,,0.3592814371257485
8578,162 NORTH ST,Residential,,11.557788944723619,9.959349593495935,10.419681620839363
396,7 BAKER AVE,Residential,,-1.0,10.189573459715639,5.540166204986149
9464,19 RAWSON AVE,Residential,,11.483253588516746,10.0,10.44349070100143
1938,47 CARVILLE AVE,Residential,,-1.477832512315271,9.94263862332696,6.749311294765841
2796,17 DEERING AVE,Residential,,14.871794871794872,9.9601593625498,11.33428981348637
3766,19 EWELL AVE,Residential,,15.476190476190476,9.868421052631579,11.864406779661017
11699,2 WATERTOWN ST,Residential,,11.688311688311687,10.0,10.5643994211288
7410,555 MARRETT RD,Residential,,11.538461538461538,9.980430528375733,10.38961038961039
7131,131 MAPLE ST,Residential,,14.953271028037381,9.937888198757763,11.477761836441895
2666,8 CRESCENT HILL AVE,Residential,,-0.9852216748768473,9.941520467836257,6.843575418994413
5582,6 HOLTON RD,Residential,,14.18918918918919,9.98185117967332,10.872675250357654
1383,68 BOW ST,Residential,,-0.9259259259259258,9.9601593625498,6.685236768802229
6810,46 LOWELL ST,Residential,,0.0,10.023866348448687,5.461638491547465
412,80 BAKER AVE,Residential,,12.258064516129032,10.065645514223196,10.620915032679738
401,67 BAKER AVE,Residential,,19.047619047619047,9.9609375,12.205882352941176
867,311 BEDFORD ST,Residential,,11.231884057971014,9.976798143851507,10.466760961810467
2207,2 CIRCLE RD,Residential,,12.0,10.01926782273603,10.518731988472622
7744,1265 MASSACHUSETTS AVE,Commercial,,7.207207207207207,3.474903474903475,4.594594594594595
6893,474 LOWELL ST,Residential,,17.22488038277512,10.0,12.223858615611192
796,253 BEDFORD ST,Residential,,12.083333333333334,9.977827050997783,10.709117221418236
4844,94 GROVE ST,Residential,,11.64021164021164,9.900990099009901,10.37463976945245
285,8 APRIL LN,Res Condo,,5.465288035450517,,5.465288035450517
7320,394 MARRETT RD,Residential,,15.925925925925927,9.862385321100918,12.181303116147308
4589,8 GRANDVIEW AVE,Residential,,16.0,9.868421052631579,12.039660056657224
5604,19 HOMESTEAD ST,Residential,,15.686274509803921,9.9601593625498,11.614730878186968
3360,41 ELDRED ST,Residential,,11.702127659574469,9.861932938856016,10.359712230215827
1016,28 BELLFLOWER ST,Residential,,15.637860082304528,9.868421052631579,11.874105865522175
10495,41 SPRING ST,Residential,,12.886597938144329,10.02004008016032,10.822510822510822
5490,14 HILLCREST AVE,Residential,,11.917098445595855,9.9601593625498,10.503597122302159
6785,165 LOWELL ST,Residential,,11.616161616161616,9.859154929577464,10.359712230215827
12367,32 WOODCLIFFE RD,Residential,,11.971830985915492,10.09009009009009,10.473457675753227
7349,476 MARRETT RD,Residential,,9.67741935483871,9.959349593495935,9.873060648801129
1807,28 CALVIN ST,Residential,,8.25242718446602,10.121457489878543,9.571428571428571
1817,29 CALVIN ST,Residential,,8.25242718446602,10.121457489878543,9.571428571428571
11265,VILLAGE CIR, ,,,8.762169680111267,8.762169680111267
10544,STEDMAN RD, ,,,8.762169680111267,8.762169680111267
9377,78 POTTER POND,Res Condo,,5.4469273743016755,,5.4469273743016755
6198,44 LEDGELAWN AVE,Residential,,11.627906976744185,10.095238095238095,10.473457675753227
1982,11 CARY AVE,Residential,,-1.4150943396226416,9.823182711198427,6.51872399445215
4335,82 FOTTLER AVE,Residential,,11.38211382113821,9.956709956709958,10.451977401129943
7387,646 MARRETT RD,Residential,,11.702127659574469,10.039370078740157,10.488505747126437
